Scan Id	Parent m/z	TIC	RT	MS Level	Parent Scan	Child Scans	Ion Injection Time	Cycle Time	Elapsed Time	Dead Time	Time To Next Scan	Lock Mass Found	Lock Mass Shift	Conversion Parameter I	Conversion Parameter A	Conversion Parameter B	Conversion Parameter C	Conversion Parameter D	Conversion Parameter E	Dissociation Type	Polymer Segment Size	Polymer Offset	Polymer Score	Polymer p-value	Base Peak m/z	Base Peak Intensity	Second Peak m/z	Second Peak Intensity	Source Current (uA)	Vacuum Ion Gauge (E-5 Torr)	Vacuum Convectron Gauge (Torr)	FT Penning Gauge (E-10 Torr)	FT Pirani Gauge 1 (Torr)	Multiplier 1 (V)	Multiplier 2 (V)	FT CE Measure Voltage (V)	FT Analyzer Temp (C)
4221		158889840	16.768142	1		0	2.276	0.324	0	0.324	0.324	0	0	0	0	67818002.2664	31643713.4921	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4222		164448080	16.773542	1		0	2.447	0.26754	0	0.26754	0.26754	0	0	0	0	67817984.9456	31643697.3289	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4223		151550780	16.778001	1		4	2.334	0.63462	0	0.63462	0.28668	0	0	0	0	67818006.288	31643717.2453	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4224	500.3	2265793	16.782779	2	4223	0	50	0	0	0.0833999999998	0.0833999999998	0	0	0	0	67818156.2107	31643857.153	0	0	hcd	99	71	54	1e-018	86.0975434048	152829.015625	481.823386696	133094.3125	0	0	0	0	0	0	0	0	0
4225	614.31	1793420.4	16.784169	2	4223	0	50	0	0	0.0820200000001	0.0820200000001	0	0	0	0	67818158.2724	31643859.0773	0	0	hcd	30	0	0	1	89.0610058796	172213.109375	133.087326466	171268.375	0	0	0	0	0	0	0	0	0
4226	378.74	10967674	16.785536	2	4223	0	50	0	0	0.0807599999999	0.0807599999999	0	0	0	0	67818114.0087	31643817.7697	0	0	hcd	89	81	39	1.2e-012	86.0975284948	1828620.75	175.120716791	361504.65625	0	0	0	0	0	0	0	0	0
4227	400.26	5176587	16.786882	2	4223	0	50	0	0	0.10176	0.10176	0	0	0	0	67818140.5668	31643842.5546	0	0	hcd	30	0	0	1	101.061190892	283239.6875	86.0975682685	206126.734375	0	0	0	0	0	0	0	0	0
4228		172699040	16.788578	1		0	2.689	0.32688	0	0.32688	0.32688	0	0	0	0	67817962.7296	31643676.5962	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4229		179462190	16.794026	1		0	2.256	0.26754	0	0.26754	0.26754	0	0	0	0	67817986.5196	31643698.7974	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4230		170304640	16.798485	1		0	2.132	0.26754	0	0.26754	0.26754	0	0	0	0	67818003.5499	31643714.6901	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4231		198898740	16.802944	1		0	2.556	0.26754	0	0.26754	0.26754	0	0	0	0	67817947.5275	31643662.4105	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4232		210382050	16.807403	1		2	1.831	0.46782	0	0.46782	0.28776	0	0	0	0	67817995.7022	31643707.367	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4233	453.74	4695775	16.812199	2	4232	0	50	0	0	0.07962	0.07962	0	0	0	0	67818143.5068	31643845.2974	0	0	hcd	46	30	40	8.99584114343e-009	453.213306464	493145.8125	200.141013473	202800.40625	0	0	0	0	0	0	0	0	0
4234	464.89	4228348.5	16.813526	2	4232	0	50	0	0	0.10044	0.10044	0	0	0	0	67818141.4233	31643843.3535	0	0	hcd	32	0	0	1	467.1921217	460450.96875	361.027151484	226009.515625	0	0	0	0	0	0	0	0	0
4235		243397840	16.8152	1		0	1.703	0.32652	0	0.32652	0.32652	0	0	0	0	67817983.03	31643695.5417	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4236		257408290	16.820642	1		2	1.644	0.46872	0	0.46872	0.28668	0	0	0	0	67817982.1106	31643694.6824	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4237	405.7	6455332	16.82542	2	4236	0	50	0	0	0.0818399999999	0.0818399999999	0	0	0	0	67818134.6347	31643837.0181	0	0	hcd	42	2	32	8.46256752237e-006	86.0975738493	448336.1875	336.807240179	156961.84375	0	0	0	0	0	0	0	0	0
4238	477.83	3285418	16.826784	2	4236	0	50	0	0	0.1002	0.1002	0	0	0	0	67818150.7703	31643852.0758	0	0	hcd	30	0	0	1	89.0612540491	185272.296875	133.086421148	146195.0625	0	0	0	0	0	0	0	0	0
4239		343911170	16.828454	1		3	1.233	0.5493	0	0.5493	0.28668	0	0	0	0	67817982.6753	31643695.2096	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4240	415.26	8635732	16.833232	2	4239	0	50	0	0	0.0808200000002	0.0808200000002	0	0	0	0	67818124.997	31643828.0241	0	0	hcd	34	6	38	4.79873371482e-007	72.0820563837	1221745.5	89.0609707427	636426.5	0	0	0	0	0	0	0	0	0
4241	401.29	5039373.5	16.834579	2	4239	0	50	0	0	0.0817799999999	0.0817799999999	0	0	0	0	67818141.4139	31643843.3441	0	0	hcd	30	0	0	1	89.0609938046	175621.25	101.06123	156561.75	0	0	0	0	0	0	0	0	0
4242	459.28	3684443	16.835942	2	4239	0	50	0	0	0.10002	0.10002	0	0	0	0	67818148.5495	31643850.0041	0	0	hcd	30	0	0	1	439.849925456	308796.1875	89.0610060424	139809.859375	0	0	0	0	0	0	0	0	0
4243		427773060	16.837609	1		0	0.888	0.32178	0	0.32178	0.32178	0	0	0	0	67817999.5481	31643710.9561	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4244		448812670	16.842972	1		1	0.889	0.36942	0	0.36942	0.28674	0	0	0	0	67817995.5754	31643707.2484	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4245	476.31	3539029.8	16.847751	2	4244	0	50	0	0	0.0826800000002	0.0826800000002	0	0	0	0	67818149.3462	31643850.7473	0	0	hcd	30	0	0	1	89.0609903526	329690	133.087293763	289819.03125	0	0	0	0	0	0	0	0	0
4246		499383780	16.849129	1		0	0.813	0.3234	0	0.3234	0.3234	0	0	0	0	67817991.8715	31643703.7922	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4247		579204860	16.854519	1		2	0.741	0.52506	0	0.52506	0.28668	0	0	0	0	67817985.1204	31643697.4927	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4248	397.72	9342591	16.859297	2	4247	0	50	0	0	0.13902	0.13902	0	0	0	0	67818121.7143	31643824.961	0	0	hcd	75	58	34	4.108339191e-009	256.887202121	1200298.875	350.873701909	609341.25	0	0	0	0	0	0	0	0	0
4249	409.2	4246684	16.861614	2	4247	0	50	0	0	0.09936	0.09936	0	0	0	0	67818145.3493	31643847.0166	0	0	hcd	38	18	43	2.5455120314e-011	254.891666057	164216.265625	86.0976934609	145085.453125	0	0	0	0	0	0	0	0	0
4250		621404670	16.86327	1		0	0.54	0.32742	0	0.32742	0.32742	0	0	0	0	67818019.101	31643729.2024	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4251		631751680	16.868727	1		1	0.571	0.36108	0	0.36108	0.28656	0	0	0	0	67818010.6474	31643721.3134	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4252	462.3	13578059	16.873503	2	4251	0	33.076	0	0	0.0745200000001	0.0745200000001	0	0	0	0	67818124.8396	31643827.8774	0	0	hcd	91	79	36	2.2939509006e-009	359.031306156	1274026.375	213.161285229	928033.3125	0	0	0	0	0	0	0	0	0
4253		600412740	16.874745	1		0	0.552	0.32304	0	0.32304	0.32304	0	0	0	0	67818021.2372	31643731.1964	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4254		571158780	16.880129	1		0	0.609	0.26754	0	0.26754	0.26754	0	0	0	0	67818015.8519	31643726.1705	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4255		603072130	16.884588	1		2	0.595	0.51666	0	0.51666	0.28668	0	0	0	0	67818011.5014	31643722.11	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4256	411.85	3824095.5	16.889366	2	4255	0	50	0	0	0.13032	0.13032	0	0	0	0	67818147.2954	31643848.8331	0	0	hcd	33	0	0	1	72.0820884496	317254.90625	91.0553799693	158537.9375	0	0	0	0	0	0	0	0	0
4257	481.82	16893672	16.891538	2	4255	0	29.103	0	0	0.0996599999999	0.0996599999999	0	0	0	0	67818117.5249	31643821.0506	0	0	hcd	30	0	0	1	483.159002319	3166556.75	425.832882641	1392593	0	0	0	0	0	0	0	0	0
4258		602087740	16.893199	1		0	0.627	0.32694	0	0.32694	0.32694	0	0	0	0	67818003.5918	31643714.7291	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4259		573125250	16.898648	1		0	0.599	0.26754	0	0.26754	0.26754	0	0	0	0	67818017.3951	31643727.6102	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4260		570641660	16.903107	1		0	0.622	0.26754	0	0.26754	0.26754	0	0	0	0	67818013.008	31643723.5165	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4261		564159620	16.907566	1		1	0.61	0.41088	0	0.41088	0.28656	0	0	0	0	67818017.6608	31643727.8591	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4262	637.32	1921311.5	16.912342	2	4261	0	50	0	0	0.12432	0.12432	0	0	0	0	67818157.0471	31643857.9331	0	0	hcd	30	0	0	1	803.437975441	118737.679688	102.056414625	110031.6875	0	0	0	0	0	0	0	0	0
4263		511572990	16.914414	1		0	0.625	0.32382	0	0.32382	0.32382	0	0	0	0	67818025.7516	31643735.4084	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4264		545908990	16.919811	1		0	0.719	0.26754	0	0.26754	0.26754	0	0	0	0	67817998.1262	31643709.6291	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4265		498878880	16.92427	1		1	0.669	0.36042	0	0.36042	0.28668	0	0	0	0	67818032.8162	31643742.0019	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4266	483.16	17428854	16.929048	2	4265	0	28.078	0	0	0.0737399999999	0.0737399999999	0	0	0	0	67818117.5882	31643821.1112	0	0	hcd	30	0	0	1	483.158931498	3770321	425.832828924	1181518	0	0	0	0	0	0	0	0	0
4267		457900350	16.930277	1		0	0.786	0.32364	0	0.32364	0.32364	0	0	0	0	67818023.0159	31643732.8559	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4268		444370560	16.935671	1		0	0.835	0.26754	0	0.26754	0.26754	0	0	0	0	67818018.7959	31643728.9179	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4269		401546910	16.94013	1		0	0.926	0.26754	0	0.26754	0.26754	0	0	0	0	67818019.0157	31643729.1226	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4270		367746140	16.944589	1		0	0.981	0.26754	0	0.26754	0.26754	0	0	0	0	67818022.5121	31643732.3848	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4271		351356060	16.949048	1		0	1.086	0.26754	0	0.26754	0.26754	0	0	0	0	67818015.1144	31643725.481	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4272		347716060	16.953507	1		0	1.112	0.26754	0	0.26754	0.26754	0	0	0	0	67818012.9488	31643723.4611	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4273		323404540	16.957966	1		0	1.141	0.26754	0	0.26754	0.26754	0	0	0	0	67818017.3018	31643727.5239	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4274		313053020	16.962425	1		0	1.18	0.26742	0	0.26742	0.26742	0	0	0	0	67818018.2394	31643728.3983	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4275		298714560	16.966882	1		2	1.31	0.53076	0	0.53076	0.28662	0	0	0	0	67818010.028	31643720.7356	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4276	422.8	2919409	16.971659	2	4275	0	50	0	0	0.14304	0.14304	0	0	0	0	67818152.036	31643853.2572	0	0	hcd	31	0	0	1	335.807053432	74251.703125	399.859493085	68758.1328125	0	0	0	0	0	0	0	0	0
4277	468.84	5721435.5	16.974043	2	4275	0	50	0	0	0.1011	0.1011	0	0	0	0	67818137.7515	31643839.9261	0	0	hcd	31	0	0	1	467.193854629	1588506.125	336.807797043	104127.53125	0	0	0	0	0	0	0	0	0
4278		236610500	16.975728	1		0	1.982	0.32658	0	0.32658	0.32658	0	0	0	0	67817982.6132	31643695.1512	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4279		247681390	16.981171	1		2	1.679	0.52968	0	0.52968	0.28746	0	0	0	0	67818000.4043	31643711.7553	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4280	747.44	362696.41	16.985962	2	4279	0	50	0	0	0.14118	0.14118	0	0	0	0	67818159.3896	31643860.1189	0	0	hcd	30	0	0	1	534.330264936	75281.9296875	747.460100947	27478.2792969	0	0	0	0	0	0	0	0	0
4281	490.29	3854779.2	16.988315	2	4279	0	50	0	0	0.10104	0.10104	0	0	0	0	67818147.5149	31643849.0371	0	0	hcd	30	0	0	1	89.0609950501	266973.75	133.087302246	221105.453125	0	0	0	0	0	0	0	0	0
4282		232093490	16.989999	1		0	2.042	0.32652	0	0.32652	0.32652	0	0	0	0	67817979.2204	31643691.9862	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4283		209598820	16.995441	1		2	1.592	0.5271	0	0.5271	0.28668	0	0	0	0	67818029.226	31643738.6503	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4284	374.23	23946470	17.000219	2	4283	0	42.616	0	0	0.13914	0.13914	0	0	0	0	67818074.7058	31643781.0928	0	0	hcd	30	0	0	1	256.886859252	2471921.75	186.124763012	1400736.125	0	0	0	0	0	0	0	0	0
4285	529.35	1294058.9	17.002538	2	4283	0	50	0	0	0.10128	0.10128	0	0	0	0	67818159.9114	31643860.6066	0	0	hcd	31	0	0	1	136.076088084	99376.1015625	86.097557968	57978.7460938	0	0	0	0	0	0	0	0	0
4286		194686300	17.004226	1		0	2.435	0.32376	0	0.32376	0.32376	0	0	0	0	67817979.0229	31643691.8013	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4287		180002420	17.009622	1		2	1.885	0.5316	0	0.5316	0.28668	0	0	0	0	67818022.0798	31643731.9821	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4288	498.75	3518581.5	17.0144	2	4287	0	50	0	0	0.14328	0.14328	0	0	0	0	67818148.9208	31643850.3494	0	0	hcd	31	0	0	1	496.833363957	444787.03125	481.822714705	212371.609375	0	0	0	0	0	0	0	0	0
4289	472.28	3444385.5	17.016788	2	4287	0	50	0	0	0.10164	0.10164	0	0	0	0	67818149.4662	31643850.8577	0	0	hcd	33	0	0	1	373.813873228	146263.59375	86.0976285903	142399.65625	0	0	0	0	0	0	0	0	0
4290		164840110	17.018482	1		0	2.793	0.3294	0	0.3294	0.3294	0	0	0	0	67817976.7459	31643689.6777	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4291		178268210	17.023972	1		1	2.237	0.36342	0	0.36342	0.28668	0	0	0	0	67817999.8895	31643711.2747	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4292	562.28	1283009	17.02875	2	4291	0	50	0	0	0.07674	0.07674	0	0	0	0	67818160.2779	31643860.9486	0	0	hcd	30	0	0	1	133.087321506	74969.5625	89.0610164811	74560.234375	0	0	0	0	0	0	0	0	0
4293		178560350	17.030029	1		0	2.184	0.32406	0	0.32406	0.32406	0	0	0	0	67818002.1549	31643713.3879	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4294		178951300	17.03543	1		2	2.167	0.6966	0	0.6966	0.28656	0	0	0	0	67818003.0246	31643714.1996	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4295	527.76	1390451.5	17.040206	2	4294	0	50	0	0	0.30798	0.30798	0	0	0	0	67818159.4724	31643860.1964	0	0	hcd	32	0	0	1	136.076153452	135273.375	336.806828301	63534.03125	0	0	0	0	0	0	0	0	0
4296	540.31	2735192.8	17.045339	2	4294	0	50	0	0	0.10206	0.10206	0	0	0	0	67818150.5162	31643851.8379	0	0	hcd	54	22	48	3.74779381999e-009	541.227330167	239433.234375	120.082319617	112650.132813	0	0	0	0	0	0	0	0	0
4297		161602780	17.04704	1		0	3.288	0.32538	0	0.32538	0.32538	0	0	0	0	67817951.0415	31643665.6893	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4298		176350980	17.052463	1		2	2.216	0.47094	0	0.47094	0.28668	0	0	0	0	67818001.8117	31643713.0684	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4299	530.26	1280468.1	17.057241	2	4298	0	50	0	0	0.0819	0.0819	0	0	0	0	67818160.2733	31643860.9437	0	0	hcd	67	2	33	4.5852530768e-007	136.076021793	90204.234375	86.0976042105	58281.6132813	0	0	0	0	0	0	0	0	0
4300	525.26	1543616.4	17.058606	2	4298	0	50	0	0	0.10236	0.10236	0	0	0	0	67818158.7102	31643859.4853	0	0	hcd	31	0	0	1	525.249778955	168439.328125	336.803840918	76420.8984375	0	0	0	0	0	0	0	0	0
4301		169651920	17.060312	1		2	3.503	0.60132	0	0.60132	0.28656	0	0	0	0	67817930.6285	31643646.6408	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4302	637.19	1844108	17.065088	2	4301	0	50	0	0	0.2136	0.2136	0	0	0	0	67818156.8592	31643857.7582	0	0	hcd	30	0	0	1	557.233529928	491149.3125	541.26512203	82493.9453125	0	0	0	0	0	0	0	0	0
4303	810.46	264055.5	17.068648	2	4301	0	50	0	0	0.10116	0.10116	0	0	0	0	67818163.115	31643863.5951	0	0	hcd	31	0	0	1	336.802812993	27543.2988281	380.800846464	11282.2480469	0	0	0	0	0	0	0	0	0
4304		184797230	17.070334	1		0	2.254	0.32754	0	0.32754	0.32754	0	0	0	0	67817992.2118	31643704.1092	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4305		201707100	17.075793	1		2	2.225	0.4701	0	0.4701	0.28668	0	0	0	0	67817981.2496	31643693.8791	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4306	600.3	1435560.4	17.080571	2	4305	0	50	0	0	0.0817800000001	0.0817800000001	0	0	0	0	67818159.3398	31643860.0728	0	0	hcd	30	0	0	1	133.087288376	229248.515625	89.0610103011	167905.03125	0	0	0	0	0	0	0	0	0
4307	558.28	1724247.2	17.081934	2	4305	0	50	0	0	0.10164	0.10164	0	0	0	0	67818157.9287	31643858.7564	0	0	hcd	30	0	0	1	557.258773467	171692.4375	336.807686583	65000.8945313	0	0	0	0	0	0	0	0	0
4308		198508560	17.083628	1		0	2.413	0.32802	0	0.32802	0.32802	0	0	0	0	67817969.9742	31643683.357	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4309		193206420	17.089095	1		0	2.068	0.26754	0	0.26754	0.26754	0	0	0	0	67817999.0952	31643710.5332	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4310		201482940	17.093554	1		3	2.273	0.61296	0	0.61296	0.28668	0	0	0	0	67817965.4773	31643679.1609	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4311	421.76	3926414.2	17.098332	2	4310	0	50	0	0	0.14328	0.14328	0	0	0	0	67818146.3792	31643847.9775	0	0	hcd	46	4	34	4.2686535161e-007	72.0820686142	157458.46875	423.206026091	118902.5	0	0	0	0	0	0	0	0	0
4312	506.32	2200446	17.10072	2	4310	0	50	0	0	0.08172	0.08172	0	0	0	0	67818155.8919	31643856.8544	0	0	hcd	30	0	0	1	127.076575322	121294.25	83.0500966631	116397.226563	0	0	0	0	0	0	0	0	0
4313	606.34	1139909.4	17.102082	2	4310	0	50	0	0	0.10128	0.10128	0	0	0	0	67818160.5265	31643861.1796	0	0	hcd	30	0	0	1	525.294292376	119085.898438	133.087450892	82443.0078125	0	0	0	0	0	0	0	0	0
4314		215913500	17.10377	1		3	2.282	0.5517	0	0.5517	0.28674	0	0	0	0	67817951.5905	31643666.202	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4315	533.32	2269869.8	17.108549	2	4314	0	50	0	0	0.0817800000001	0.0817800000001	0	0	0	0	67818155.3008	31643856.3026	0	0	hcd	30	0	0	1	89.0610173786	156295.8125	133.087264297	116440.070313	0	0	0	0	0	0	0	0	0
4316	583.27	1128729.2	17.109912	2	4314	0	50	0	0	0.0817799999999	0.0817799999999	0	0	0	0	67818161.0856	31643861.702	0	0	hcd	30	0	0	1	89.0610247283	114701.625	133.087355866	101856.445313	0	0	0	0	0	0	0	0	0
4317	499.28	3136845	17.111275	2	4314	0	50	0	0	0.1014	0.1014	0	0	0	0	67818151.1101	31643852.3926	0	0	hcd	31	0	0	1	497.832871631	329244.125	481.823531143	224766.125	0	0	0	0	0	0	0	0	0
4318		218268660	17.112965	1		0	2.254	0.32604	0	0.32604	0.32604	0	0	0	0	67817952.2604	31643666.8267	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4319		237126610	17.118399	1		2	1.746	0.53694	0	0.53694	0.2865	0	0	0	0	67817982.722	31643695.2531	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4320	432.28	6637148	17.123174	2	4319	0	38.715	0	0	0.14904	0.14904	0	0	0	0	67818140.8415	31643842.8105	0	0	hcd	30	0	0	1	89.0609831943	1568117.625	133.08727457	1265840	0	0	0	0	0	0	0	0	0
4321	442.27	6776248.5	17.125658	2	4319	0	50	0	0	0.1014	0.1014	0	0	0	0	67818133.0767	31643835.5644	0	0	hcd	64	48	33	2.55726657707e-008	86.0975952587	312920	324.873967417	310970.65625	0	0	0	0	0	0	0	0	0
4322		219096130	17.127348	1		0	2.157	0.32628	0	0.32628	0.32628	0	0	0	0	67817959.3246	31643673.4194	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4323		228102690	17.132786	1		0	1.723	0.26754	0	0.26754	0.26754	0	0	0	0	67817990.5214	31643702.5314	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4324		229496420	17.137245	1		1	1.755	0.40956	0	0.40956	0.28668	0	0	0	0	67817988.2603	31643700.423	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4325	511.28	2375042.5	17.142023	2	4324	0	50	0	0	0.12288	0.12288	0	0	0	0	67818154.6433	31643855.6898	0	0	hcd	30	0	0	1	511.281673268	187718.140625	336.807111611	113150.265625	0	0	0	0	0	0	0	0	0
4326		234665010	17.144071	1		0	1.739	0.32526	0	0.32526	0.32526	0	0	0	0	67817985.0654	31643697.4398	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4327		229003230	17.149492	1		0	1.732	0.26754	0	0.26754	0.26754	0	0	0	0	67817989.7344	31643701.7972	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4328		235351900	17.153951	1		0	1.701	0.26754	0	0.26754	0.26754	0	0	0	0	67817988.588	31643700.7287	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4329		239722380	17.15841	1		3	1.637	0.55146	0	0.55146	0.28668	0	0	0	0	67817993.1152	31643704.9516	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4330	621.21	1607852.5	17.163188	2	4329	0	50	0	0	0.0817799999999	0.0817799999999	0	0	0	0	67818158.3686	31643859.166	0	0	hcd	30	0	0	1	525.295091799	298959.8125	621.214105208	258607.125	0	0	0	0	0	0	0	0	0
4331	489.29	2551568.5	17.164551	2	4329	0	50	0	0	0.0818399999999	0.0818399999999	0	0	0	0	67818154.0814	31643855.1661	0	0	hcd	32	0	0	1	89.0609788254	120868.0625	133.087339062	92185.203125	0	0	0	0	0	0	0	0	0
4332	525.29	1419344.6	17.165915	2	4329	0	50	0	0	0.10116	0.10116	0	0	0	0	67818159.5392	31643860.2581	0	0	hcd	31	0	0	1	336.808489277	64013.25	525.2918839	63112.625	0	0	0	0	0	0	0	0	0
4333		234323340	17.167601	1		0	2.077	0.32628	0	0.32628	0.32628	0	0	0	0	67817955.5874	31643669.9321	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4334		236429020	17.173039	1		0	1.517	0.26754	0	0.26754	0.26754	0	0	0	0	67818004.5105	31643715.5859	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4335		268201060	17.177498	1		0	1.689	0.26754	0	0.26754	0.26754	0	0	0	0	67817963.2295	31643677.0632	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4336		236761380	17.181957	1		1	1.382	0.37326	0	0.37326	0.28668	0	0	0	0	67818014.7188	31643725.1121	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4337	437.24	2744377	17.186735	2	4336	0	50	0	0	0.0865800000001	0.0865800000001	0	0	0	0	67818150.3816	31643851.7135	0	0	hcd	30	0	0	1	437.236963411	286347.15625	336.806570738	86342.171875	0	0	0	0	0	0	0	0	0
4338		283482590	17.188178	1		0	1.502	0.32268	0	0.32268	0.32268	0	0	0	0	67817972.9724	31643686.1557	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4339		303379170	17.193556	1		0	1.263	0.26754	0	0.26754	0.26754	0	0	0	0	67817991.3456	31643703.3014	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4340		332733250	17.198015	1		0	1.231	0.26742	0	0.26742	0.26742	0	0	0	0	67817982.1489	31643694.7185	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4341		366236030	17.202472	1		0	1.008	0.26754	0	0.26754	0.26754	0	0	0	0	67817998.5434	31643710.0181	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4342		394190210	17.206931	1		0	0.915	0.26754	0	0.26754	0.26754	0	0	0	0	67818002.1108	31643713.3473	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4343		438230400	17.21139	1		0	0.866	0.26754	0	0.26754	0.26754	0	0	0	0	67817994.6618	31643706.3962	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4344		471886460	17.215849	1		0	0.734	0.26754	0	0.26754	0.26754	0	0	0	0	67818008.6369	31643719.4374	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4345		541007230	17.220308	1		0	0.665	0.26754	0	0.26754	0.26754	0	0	0	0	67818003.542	31643714.6831	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
